Date,Time,Precipitation_AddisAbeba (mm),Relative Humidity_AddisAbeba (% RH),Temperature_AddisAbeba (?C)
12/27/2012,10:30:00 PM,0,56.9,13.8
12/27/2012,10:45:00 PM,0,57.4,13.7
12/27/2012,11:00:00 PM,0,58.2,13.4
12/27/2012,11:15:00 PM,0,58.5,13.4
12/27/2012,11:30:00 PM,0,59.5,13.4
12/27/2012,11:45:00 PM,0,59.7,13.5
12/28/2012,12:00:00 AM,0,59.5,13.6
12/28/2012,12:15:00 AM,0,58.9,13.7
12/28/2012,12:30:00 AM,0,59.8,13.6
12/28/2012,12:45:00 AM,0,61.1,13.2
12/28/2012,1:00:00 AM,0,61.6,13
12/28/2012,1:15:00 AM,0,61.1,13.1
12/28/2012,1:30:00 AM,0,61.1,13.2
12/28/2012,1:45:00 AM,0,62.4,13
12/28/2012,2:00:00 AM,0,63.3,12.9
12/28/2012,2:15:00 AM,0,65.2,12.8
12/28/2012,2:30:00 AM,0,66.7,12.7
12/28/2012,2:45:00 AM,0,66.9,12.6
12/28/2012,3:00:00 AM,0,67.6,12.4
12/28/2012,3:15:00 AM,0,68.4,12.3
12/28/2012,3:30:00 AM,0,71,11.6
12/28/2012,3:45:00 AM,0,72.9,11.2
12/28/2012,4:00:00 AM,0,73.3,11
12/28/2012,4:15:00 AM,0,74.4,10.5
12/28/2012,4:30:00 AM,0,74.9,10.3
12/28/2012,4:45:00 AM,0,76.2,9.9
12/28/2012,5:00:00 AM,0,76.1,9.6
12/28/2012,5:15:00 AM,0,75.5,9.7
12/28/2012,5:30:00 AM,0,75.9,9.7
12/28/2012,5:45:00 AM,0,75.5,9.8
12/28/2012,6:00:00 AM,0,77,9.6
12/28/2012,6:15:00 AM,0,77.2,9.6
12/28/2012,6:30:00 AM,0,77.3,9.6
12/28/2012,6:45:00 AM,0,79.8,9.1
12/28/2012,7:00:00 AM,0,80.4,9.1
12/28/2012,7:15:00 AM,0,75.1,10.3
12/28/2012,7:30:00 AM,0,69.2,11.9
12/28/2012,7:45:00 AM,0,65.1,13
12/28/2012,8:00:00 AM,0,64.4,13.4
12/28/2012,8:15:00 AM,0,63,13.9
12/28/2012,8:30:00 AM,0,58.4,15.5
12/28/2012,8:45:00 AM,0,57.4,16.2
12/28/2012,9:00:00 AM,0,55.9,16.7
12/28/2012,9:15:00 AM,0,55.1,16.8
12/28/2012,9:30:00 AM,0,54.3,16.9
12/28/2012,9:45:00 AM,0,50.5,18.3
12/28/2012,10:00:00 AM,0,49.6,18.5
12/28/2012,10:15:00 AM,0,48.3,19
12/28/2012,10:30:00 AM,0,47.3,19.4
12/28/2012,10:45:00 AM,0,46.9,19.6
12/28/2012,11:00:00 AM,0,47.1,19.2
12/28/2012,11:15:00 AM,0,44.1,20.5
12/28/2012,11:30:00 AM,0,43.9,20.3
12/28/2012,11:45:00 AM,0,42.4,21.2
12/28/2012,12:00:00 PM,0,42.3,21.1
12/28/2012,12:15:00 PM,0,39.7,22.1
12/28/2012,12:30:00 PM,0,41.1,21.6
12/28/2012,12:45:00 PM,0,39.4,22.6
12/28/2012,1:00:00 PM,0,39.9,22.2
12/28/2012,1:15:00 PM,0,38.8,22.2
12/28/2012,1:30:00 PM,0,36.9,23
12/28/2012,1:45:00 PM,0,38,21.6
12/28/2012,2:00:00 PM,0,37.3,22.4
12/28/2012,2:15:00 PM,0,36.1,22.8
12/28/2012,2:30:00 PM,0,35.2,23.2
12/28/2012,2:45:00 PM,0,34.9,23.4
12/28/2012,3:00:00 PM,0,34.1,23.8
12/28/2012,3:15:00 PM,0,36.4,22.2
12/28/2012,3:30:00 PM,0,35.1,22.9
12/28/2012,3:45:00 PM,0,34.7,22.8
12/28/2012,4:00:00 PM,0,34.8,22.8
12/28/2012,4:15:00 PM,0,35.1,22.5
12/28/2012,4:30:00 PM,0,35.7,22.2
12/28/2012,4:45:00 PM,0,35.9,21.8
12/28/2012,5:00:00 PM,0,35.9,21.9
12/28/2012,5:15:00 PM,0,36.8,21.4
12/28/2012,5:30:00 PM,0,37.9,20.9
12/28/2012,5:45:00 PM,0,38.6,20.5
12/28/2012,6:00:00 PM,0,38.9,20.2
12/28/2012,6:15:00 PM,0,40.2,19.7
12/28/2012,6:30:00 PM,0,41.6,19.1
12/28/2012,6:45:00 PM,0,45.1,18.3
12/28/2012,7:00:00 PM,0,47.1,18
12/28/2012,7:15:00 PM,0,49.8,17.7
12/28/2012,7:30:00 PM,0,52.9,17.4
12/28/2012,7:45:00 PM,0,54,17.2
12/28/2012,8:00:00 PM,0,55.1,17
12/28/2012,8:15:00 PM,0,56,16.8
12/28/2012,8:30:00 PM,0,57,16.6
12/28/2012,8:45:00 PM,0,57.6,16.5
12/28/2012,9:00:00 PM,0,58.3,16.3
12/28/2012,9:15:00 PM,0,59,16
12/28/2012,9:30:00 PM,0,58.7,15.9
12/28/2012,9:45:00 PM,0,59.2,15.7
12/28/2012,10:00:00 PM,0,59.4,15.5
12/28/2012,10:15:00 PM,0,59.3,15.5
12/28/2012,10:30:00 PM,0,59.8,15.3
12/28/2012,10:45:00 PM,0,60.2,15.2
12/28/2012,11:00:00 PM,0,61,15
12/28/2012,11:15:00 PM,0,61.9,14.9
12/28/2012,11:30:00 PM,0,63,14.7
12/28/2012,11:45:00 PM,0,63.9,14.6
12/29/2012,12:00:00 AM,0,65,14.3
12/29/2012,12:15:00 AM,0,65.3,14.1
12/29/2012,12:30:00 AM,0,65.8,13.9
12/29/2012,12:45:00 AM,0,66.1,13.8
12/29/2012,1:00:00 AM,0,66.6,13.7
12/29/2012,1:15:00 AM,0,67.9,13.4
12/29/2012,1:30:00 AM,0,69.9,12.9
12/29/2012,1:45:00 AM,0,70.6,12.7
12/29/2012,2:00:00 AM,0,70.6,12.7
12/29/2012,2:15:00 AM,0,71,12.5
12/29/2012,2:30:00 AM,0,71.2,12.4
12/29/2012,2:45:00 AM,0,72.1,12.2
12/29/2012,3:00:00 AM,0,72.9,12
12/29/2012,3:15:00 AM,0,73.5,11.8
12/29/2012,3:30:00 AM,0,75.9,11.3
12/29/2012,3:45:00 AM,0,78.9,10.7
12/29/2012,4:00:00 AM,0,81.9,9.9
12/29/2012,4:15:00 AM,0,84.9,9.4
12/29/2012,4:30:00 AM,0,84.4,9.4
12/29/2012,4:45:00 AM,0,86,9.1
12/29/2012,5:00:00 AM,0,86.6,8.8
12/29/2012,5:15:00 AM,0,87.5,8.7
12/29/2012,5:30:00 AM,0,88.5,8.2
12/29/2012,5:45:00 AM,0,87,8.7
12/29/2012,6:00:00 AM,0,89.2,8
12/29/2012,6:15:00 AM,0,91.1,7.9
12/29/2012,6:30:00 AM,0,89.5,8.3
12/29/2012,6:45:00 AM,0,88.2,8.3
12/29/2012,7:00:00 AM,0,89,8.1
12/29/2012,7:15:00 AM,0,86.5,8.9
12/29/2012,7:30:00 AM,0,80.6,10.2
12/29/2012,7:45:00 AM,0,74.6,11.8
12/29/2012,8:00:00 AM,0,68.2,13.2
12/29/2012,8:15:00 AM,0,61.7,15.1
12/29/2012,8:30:00 AM,0,58.6,16.4
12/29/2012,8:45:00 AM,0,58.6,16.3
12/29/2012,9:00:00 AM,0,54.9,17
12/29/2012,9:15:00 AM,0,50.9,17.6
12/29/2012,9:30:00 AM,0,48.7,18
12/29/2012,9:45:00 AM,0,48.1,18.2
12/29/2012,10:00:00 AM,0,47.3,18.6
12/29/2012,10:15:00 AM,0,44.6,19.1
12/29/2012,10:30:00 AM,0,44.6,19.3
12/29/2012,10:45:00 AM,0,41.8,20
12/29/2012,11:00:00 AM,0,41.6,19.9
12/29/2012,11:15:00 AM,0,41,20.2
12/29/2012,11:30:00 AM,0,40.1,20.7
12/29/2012,11:45:00 AM,0,39.8,20.6
12/29/2012,12:00:00 PM,0,39.4,21
12/29/2012,12:15:00 PM,0,41.1,20
12/29/2012,12:30:00 PM,0,39.5,20.8
12/29/2012,12:45:00 PM,0,38.1,21.3
12/29/2012,1:00:00 PM,0,39.5,20.4
12/29/2012,1:15:00 PM,0,38.1,21.6
12/29/2012,1:30:00 PM,0,37.7,21.1
12/29/2012,1:45:00 PM,0,36.8,21.7
12/29/2012,2:00:00 PM,0,35.1,22.6
12/29/2012,2:15:00 PM,0,34.2,22.8
12/29/2012,2:30:00 PM,0,34.9,22.4
12/29/2012,2:45:00 PM,0,34.6,22.6
12/29/2012,3:00:00 PM,0,34.1,22.6
12/29/2012,3:15:00 PM,0,33.9,22.7
12/29/2012,3:30:00 PM,0,33.7,22.7
12/29/2012,3:45:00 PM,0,34.8,22
12/29/2012,4:00:00 PM,0,33.6,22.6
12/29/2012,4:15:00 PM,0,33.3,22.7
12/29/2012,4:30:00 PM,0,33,22.6
12/29/2012,4:45:00 PM,0,34,22.1
12/29/2012,5:00:00 PM,0,34.5,21.8
12/29/2012,5:15:00 PM,0,35.2,21.1
12/29/2012,5:30:00 PM,0,36.1,20.6
12/29/2012,5:45:00 PM,0,36.7,20.2
12/29/2012,6:00:00 PM,0,37.8,19.8
12/29/2012,6:15:00 PM,0,39.6,19.1
12/29/2012,6:30:00 PM,0,41.2,18.4
12/29/2012,6:45:00 PM,0,43,17.7
12/29/2012,7:00:00 PM,0,44.1,17.3
12/29/2012,7:15:00 PM,0,45.6,17
12/29/2012,7:30:00 PM,0,46.7,16.9
12/29/2012,7:45:00 PM,0,48,16.7
12/29/2012,8:00:00 PM,0,49.8,16.3
12/29/2012,8:15:00 PM,0,50.5,16.2
12/29/2012,8:30:00 PM,0,51.5,16
12/29/2012,8:45:00 PM,0,52.1,15.8
12/29/2012,9:00:00 PM,0,51.7,15.9
12/29/2012,9:15:00 PM,0,52,15.8
12/29/2012,9:30:00 PM,0,53.1,15.5
12/29/2012,9:45:00 PM,0,53.8,15.2
12/29/2012,10:00:00 PM,0,55.6,14.7
12/29/2012,10:15:00 PM,0,56.3,14.4
12/29/2012,10:30:00 PM,0,57,14.1
12/29/2012,10:45:00 PM,0,55.7,14.4
12/29/2012,11:00:00 PM,0,55.5,14.4
12/29/2012,11:15:00 PM,0,54.5,14.4
12/29/2012,11:30:00 PM,0,53.3,14.4
12/29/2012,11:45:00 PM,0,53,14.5
12/30/2012,12:00:00 AM,0,54.2,14.2
12/30/2012,12:15:00 AM,0,55.7,13.9
12/30/2012,12:30:00 AM,0,57.3,13.6
12/30/2012,12:45:00 AM,0,59.5,13
12/30/2012,1:00:00 AM,0,60.4,12.9
12/30/2012,1:15:00 AM,0,61.1,12.8
12/30/2012,1:30:00 AM,0,60.2,13.2
12/30/2012,1:45:00 AM,0,61.3,13.1
12/30/2012,2:00:00 AM,0,61.9,13
12/30/2012,2:15:00 AM,0,62.1,12.9
12/30/2012,2:30:00 AM,0,64.3,12.3
12/30/2012,2:45:00 AM,0,66,11.8
12/30/2012,3:00:00 AM,0,66.8,11.5
12/30/2012,3:15:00 AM,0,67.5,11.2
12/30/2012,3:30:00 AM,0,70.6,10.6
12/30/2012,3:45:00 AM,0,72.8,9.9
12/30/2012,4:00:00 AM,0,74.1,9.8
12/30/2012,4:15:00 AM,0,73.2,9.8
12/30/2012,4:30:00 AM,0,75,9.4
12/30/2012,4:45:00 AM,0,77.1,9.2
12/30/2012,5:00:00 AM,0,78.1,9.1
12/30/2012,5:15:00 AM,0,80,9
12/30/2012,5:30:00 AM,0,77.6,9.4
12/30/2012,5:45:00 AM,0,75.7,9.8
12/30/2012,6:00:00 AM,0,78.8,9.2
12/30/2012,6:15:00 AM,0,79.7,8.9
12/30/2012,6:30:00 AM,0,79.7,9
12/30/2012,6:45:00 AM,0,81.4,8.7
12/30/2012,7:00:00 AM,0,77.5,9.2
12/30/2012,7:15:00 AM,0,76.6,9.6
12/30/2012,7:30:00 AM,0,69.2,11.4
12/30/2012,7:45:00 AM,0,62.6,13.4
12/30/2012,8:00:00 AM,0,59.3,14.3
12/30/2012,8:15:00 AM,0,56.8,15.1
12/30/2012,8:30:00 AM,0,54.5,15.8
12/30/2012,8:45:00 AM,0,52.5,16.5
12/30/2012,9:00:00 AM,0,49.6,17
12/30/2012,9:15:00 AM,0,47.5,17.4
12/30/2012,9:30:00 AM,0,46.1,17.8
12/30/2012,9:45:00 AM,0,45.4,18
12/30/2012,10:00:00 AM,0,43.6,18.7
12/30/2012,10:15:00 AM,0,42.9,19.1
12/30/2012,10:30:00 AM,0,42,19.3
12/30/2012,10:45:00 AM,0,40.3,20
12/30/2012,11:00:00 AM,0,39.9,19.9
12/30/2012,11:15:00 AM,0,39.3,20.1
12/30/2012,11:30:00 AM,0,39.3,20.4
12/30/2012,11:45:00 AM,0,39,20.7
12/30/2012,12:00:00 PM,0,38.2,21.1
12/30/2012,12:15:00 PM,0,37.7,21.2
12/30/2012,12:30:00 PM,0,37,21.5
12/30/2012,12:45:00 PM,0,36.5,21.9
12/30/2012,1:00:00 PM,0,36.2,21.6
12/30/2012,1:15:00 PM,0,36.5,21.6
12/30/2012,1:30:00 PM,0,35.2,22.1
12/30/2012,1:45:00 PM,0,35.1,22.2
12/30/2012,2:00:00 PM,0,34.3,22.2
12/30/2012,2:15:00 PM,0,34.3,22.6
12/30/2012,2:30:00 PM,0,35,21.6
12/30/2012,2:45:00 PM,0,34.3,22.6
12/30/2012,3:00:00 PM,0,33.9,22.9
12/30/2012,3:15:00 PM,0,34.6,22.1
12/30/2012,3:30:00 PM,0,34,22.4
12/30/2012,3:45:00 PM,0,33.3,22.8
12/30/2012,4:00:00 PM,0,34.1,22.8
12/30/2012,4:15:00 PM,0,34.3,22.6
12/30/2012,4:30:00 PM,0,34.7,22.3
12/30/2012,4:45:00 PM,0,34.8,22.1
12/30/2012,5:00:00 PM,0,36.3,21.2
12/30/2012,5:15:00 PM,0,37.8,20.6
12/30/2012,5:30:00 PM,0,38.8,20.3
12/30/2012,5:45:00 PM,0,40.1,19.9
12/30/2012,6:00:00 PM,0,41.2,19.5
12/30/2012,6:15:00 PM,0,43.9,18.7
12/30/2012,6:30:00 PM,0,45.7,18.1
12/30/2012,6:45:00 PM,0,47.3,17.7
12/30/2012,7:00:00 PM,0,48.8,17.2
12/30/2012,7:15:00 PM,0,50,16.9
12/30/2012,7:30:00 PM,0,51.2,16.5
12/30/2012,7:45:00 PM,0,51.9,16.2
12/30/2012,8:00:00 PM,0,52,16.2
12/30/2012,8:15:00 PM,0,52.9,15.9
12/30/2012,8:30:00 PM,0,53.8,15.7
12/30/2012,8:45:00 PM,0,55.4,15.2
12/30/2012,9:00:00 PM,0,55.7,15.1
12/30/2012,9:15:00 PM,0,56.3,15
12/30/2012,9:30:00 PM,0,57,14.9
12/30/2012,9:45:00 PM,0,57.5,14.8
12/30/2012,10:00:00 PM,0,58.2,14.7
12/30/2012,10:15:00 PM,0,58.3,14.6
12/30/2012,10:30:00 PM,0,59.3,14.3
12/30/2012,10:45:00 PM,0,59.2,14.3
12/30/2012,11:00:00 PM,0,59.2,14.3
12/30/2012,11:15:00 PM,0,59.2,14.4
12/30/2012,11:30:00 PM,0,59,14.3
12/30/2012,11:45:00 PM,0,59.1,14.1
12/31/2012,12:00:00 AM,0,59.4,13.9
12/31/2012,12:15:00 AM,0,59.9,13.8
12/31/2012,12:30:00 AM,0,60.9,13.5
12/31/2012,12:45:00 AM,0,63.9,12.7
12/31/2012,1:00:00 AM,0,66.1,12.2
12/31/2012,1:15:00 AM,0,66.6,12.2
12/31/2012,1:30:00 AM,0,69.3,11.6
12/31/2012,1:45:00 AM,0,73.9,10.5
12/31/2012,2:00:00 AM,0,76,10.1
12/31/2012,2:15:00 AM,0,79.3,9.4
12/31/2012,2:30:00 AM,0,79.6,9.1
12/31/2012,2:45:00 AM,0,74.9,9.9
12/31/2012,3:00:00 AM,0,73.9,10.2
12/31/2012,3:15:00 AM,0,75.3,9.9
12/31/2012,3:30:00 AM,0,77.7,9.4
12/31/2012,3:45:00 AM,0,81.1,8.8
12/31/2012,4:00:00 AM,0,84,8.1
12/31/2012,4:15:00 AM,0,86.4,7.8
12/31/2012,4:30:00 AM,0,84.7,8.1
12/31/2012,4:45:00 AM,0,85.7,7.7
12/31/2012,5:00:00 AM,0,85.8,8
12/31/2012,5:15:00 AM,0,86.5,7.7
12/31/2012,5:30:00 AM,0,88,7.5
12/31/2012,5:45:00 AM,0,86.5,7.7
12/31/2012,6:00:00 AM,0,86.3,7.8
12/31/2012,6:15:00 AM,0,85.2,8.1
12/31/2012,6:30:00 AM,0,84.2,8.2
12/31/2012,6:45:00 AM,0,85.3,7.8
12/31/2012,7:00:00 AM,0,82.6,8.3
12/31/2012,7:15:00 AM,0,82.3,8.4
12/31/2012,7:30:00 AM,0,75.2,10.2
12/31/2012,7:45:00 AM,0,66.6,12.8
12/31/2012,8:00:00 AM,0,61,14.2
12/31/2012,8:15:00 AM,0,57.1,15.3
12/31/2012,8:30:00 AM,0,54.8,15.8
12/31/2012,8:45:00 AM,0,52.9,16.3
12/31/2012,9:00:00 AM,0,50.2,17
12/31/2012,9:15:00 AM,0,48.5,17.1
12/31/2012,9:30:00 AM,0,46.4,17.5
12/31/2012,9:45:00 AM,0,43.9,18.1
12/31/2012,10:00:00 AM,0,44.4,18.6
12/31/2012,10:15:00 AM,0,43,18.8
12/31/2012,10:30:00 AM,0,41.9,19.2
12/31/2012,10:45:00 AM,0,37.6,19.9
12/31/2012,11:00:00 AM,0,36.3,20.4
12/31/2012,11:15:00 AM,0,35.2,20.6
12/31/2012,11:30:00 AM,0,34.2,21
12/31/2012,11:45:00 AM,0,36.7,21
12/31/2012,12:00:00 PM,0,36.2,21.3
12/31/2012,12:15:00 PM,0,35.5,21.4
12/31/2012,12:30:00 PM,0,34.4,21.5
12/31/2012,12:45:00 PM,0,33.4,21.9
12/31/2012,1:00:00 PM,0,32.4,22.1
12/31/2012,1:15:00 PM,0,31.3,22.8
12/31/2012,1:30:00 PM,0,30.3,22.9
12/31/2012,1:45:00 PM,0,29.6,22.6
12/31/2012,2:00:00 PM,0,28.6,22.5
12/31/2012,2:15:00 PM,0,28.4,22.4
12/31/2012,2:30:00 PM,0,27,22.9
12/31/2012,2:45:00 PM,0,26.7,23.4
12/31/2012,3:00:00 PM,0,26.4,23.2
12/31/2012,3:15:00 PM,0,26.3,23.2
12/31/2012,3:30:00 PM,0,26.8,23.1
12/31/2012,3:45:00 PM,0,27,23
12/31/2012,4:00:00 PM,0,27.4,22.4
12/31/2012,4:15:00 PM,0,27.5,22.3
12/31/2012,4:30:00 PM,0,27.3,22.1
12/31/2012,4:45:00 PM,0,27.2,22
12/31/2012,5:00:00 PM,0,27.6,21.4
12/31/2012,5:15:00 PM,0,28.6,21
12/31/2012,5:30:00 PM,0,30.1,20.4
12/31/2012,5:45:00 PM,0,31.9,19.9
12/31/2012,6:00:00 PM,0,34.1,19.4
12/31/2012,6:15:00 PM,0,36,18.7
12/31/2012,6:30:00 PM,0,37.3,18.1
12/31/2012,6:45:00 PM,0,38.3,17.5
12/31/2012,7:00:00 PM,0,39.9,16.9
12/31/2012,7:15:00 PM,0,40.5,16.6
12/31/2012,7:30:00 PM,0,41.6,16.4
12/31/2012,7:45:00 PM,0,42.9,16.2
12/31/2012,8:00:00 PM,0,44.4,15.9
12/31/2012,8:15:00 PM,0,46.2,15.5
12/31/2012,8:30:00 PM,0,47.5,15.2
12/31/2012,8:45:00 PM,0,48.1,15.2
12/31/2012,9:00:00 PM,0,48.9,15
12/31/2012,9:15:00 PM,0,49.5,14.9
12/31/2012,9:30:00 PM,0,49.6,14.9
12/31/2012,9:45:00 PM,0,49.7,14.8
12/31/2012,10:00:00 PM,0,50.1,14.7
12/31/2012,10:15:00 PM,0,50.9,14.4
12/31/2012,10:30:00 PM,0,51.6,14.2
12/31/2012,10:45:00 PM,0,52.1,14
12/31/2012,11:00:00 PM,0,53.5,13.6
12/31/2012,11:15:00 PM,0,53.9,13.4
12/31/2012,11:30:00 PM,0,54.7,13.2
12/31/2012,11:45:00 PM,0,55.3,13
12/1/2013,12:00:00 AM,0,62.7,9.5
12/1/2013,12:15:00 AM,0,66.5,8.8
12/1/2013,12:30:00 AM,0,59.9,9.8
12/1/2013,12:45:00 AM,0,57.5,9.8
12/1/2013,1:00:00 AM,0,57.7,9.7
12/1/2013,1:15:00 AM,0,54.1,10.4
12/1/2013,1:30:00 AM,0,55.7,9.9
12/1/2013,1:45:00 AM,0,56.5,9.7
12/1/2013,2:00:00 AM,0,59.5,9.2
12/1/2013,2:15:00 AM,0,61.6,8.7
12/1/2013,2:30:00 AM,0,66.6,7.6
12/1/2013,2:45:00 AM,0,71.3,7.4
12/1/2013,3:00:00 AM,0,72.6,7.3
12/1/2013,3:15:00 AM,0,71.1,7.6
12/1/2013,3:30:00 AM,0,72.4,7.1
12/1/2013,3:45:00 AM,0,70.2,7.6
12/1/2013,4:00:00 AM,0,70.1,7.4
12/1/2013,4:15:00 AM,0,71.7,7.1
12/1/2013,4:30:00 AM,0,72,7.1
12/1/2013,4:45:00 AM,0,71.2,7
12/1/2013,5:00:00 AM,0,69.9,7.1
12/1/2013,5:15:00 AM,0,71.7,6.2
12/1/2013,5:30:00 AM,0,75.3,5.7
12/1/2013,5:45:00 AM,0,75.6,5.9
12/1/2013,6:00:00 AM,0,76.9,5.2
12/1/2013,6:15:00 AM,0,78.5,5.4
12/1/2013,6:30:00 AM,0,77.7,5.7
12/1/2013,6:45:00 AM,0,77.4,5.7
12/1/2013,7:00:00 AM,0,75.5,7
12/1/2013,7:15:00 AM,0,65.8,9.3
12/1/2013,7:30:00 AM,0,54.6,11.5
12/1/2013,7:45:00 AM,0,50.3,13.6
12/1/2013,8:00:00 AM,0,44,15.1
12/1/2013,8:15:00 AM,0,40.4,15.8
12/1/2013,8:30:00 AM,0,39.5,16.2
12/1/2013,8:45:00 AM,0,38.8,16.3
12/1/2013,9:00:00 AM,0,36.8,17.2
12/1/2013,9:15:00 AM,0,35.5,17.7
12/1/2013,9:30:00 AM,0,36.5,17.9
12/1/2013,9:45:00 AM,0,36.5,18.1
12/1/2013,10:00:00 AM,0,36.3,18.5
12/1/2013,10:15:00 AM,0,35.9,19.1
12/1/2013,10:30:00 AM,0,35.5,19.3
12/1/2013,10:45:00 AM,0,35.1,19.5
12/1/2013,11:00:00 AM,0,34,20.1
12/1/2013,11:15:00 AM,0,33,20.2
12/1/2013,11:30:00 AM,0,32.3,20.4
12/1/2013,11:45:00 AM,0,32.5,20.8
12/1/2013,12:00:00 PM,0,32.2,21
12/1/2013,12:15:00 PM,0,31.4,21.4
12/1/2013,12:30:00 PM,0,31.4,21.6
12/1/2013,12:45:00 PM,0,31.4,21.7
12/1/2013,1:00:00 PM,0,32.6,21.3
12/1/2013,1:15:00 PM,0,32.1,21.3
12/1/2013,1:30:00 PM,0,32.1,21.7
12/1/2013,1:45:00 PM,0,32.1,22
12/1/2013,2:00:00 PM,0,32.1,22.1
12/1/2013,2:15:00 PM,0,32,22.6
12/1/2013,2:30:00 PM,0,32.6,22.2
12/1/2013,2:45:00 PM,0,32.9,22.5
12/1/2013,3:00:00 PM,0,32,22.3
12/1/2013,3:15:00 PM,0,30.6,22.1
12/1/2013,3:30:00 PM,0,29.7,22.5
12/1/2013,3:45:00 PM,0,30.4,22.1
12/1/2013,4:00:00 PM,0,30.4,21.6
12/1/2013,4:15:00 PM,0,30.9,21.2
12/1/2013,4:30:00 PM,0,32.4,21.1
12/1/2013,4:45:00 PM,0,32.5,21
12/1/2013,5:00:00 PM,0,34.7,20.1
12/1/2013,5:15:00 PM,0,38.2,19.1
12/1/2013,5:30:00 PM,0,40.2,18.4
12/1/2013,5:45:00 PM,0,42.3,17.8
12/1/2013,6:00:00 PM,0,44.1,16.9
12/1/2013,6:15:00 PM,0,45.9,16.2
12/1/2013,6:30:00 PM,0,46.8,15.8
12/1/2013,6:45:00 PM,0,46.6,15.4
12/1/2013,7:00:00 PM,0,46.5,15
12/1/2013,7:15:00 PM,0,46.7,14.8
12/1/2013,7:30:00 PM,0,47,14.5
12/1/2013,7:45:00 PM,0,47.7,14.1
12/1/2013,8:00:00 PM,0,47.7,14
12/1/2013,8:15:00 PM,0,48.3,13.7
12/1/2013,8:30:00 PM,0,49.1,13.4
12/1/2013,8:45:00 PM,0,49.5,13.2
12/1/2013,9:00:00 PM,0,50,13
12/1/2013,9:15:00 PM,0,50.9,12.6
12/1/2013,9:30:00 PM,0,51.6,12.2
12/1/2013,9:45:00 PM,0,53.1,11.8
12/1/2013,10:00:00 PM,0,53.1,11.8
12/1/2013,10:15:00 PM,0,53.3,11.6
12/1/2013,10:30:00 PM,0,54.7,11.4
12/1/2013,10:45:00 PM,0,57.1,11
12/1/2013,11:00:00 PM,0,57.2,11
12/1/2013,11:15:00 PM,0,57.5,10.7
12/1/2013,11:30:00 PM,0,58.5,10.4
12/1/2013,11:45:00 PM,0,59.3,10.1
12/2/2013,12:00:00 AM,0,60.5,9.7
12/2/2013,12:15:00 AM,0,61.2,9.4
12/2/2013,12:30:00 AM,0,65.6,8.6
12/2/2013,12:45:00 AM,0,69.3,8.1
12/2/2013,1:00:00 AM,0,72.6,7.4
12/2/2013,1:15:00 AM,0,74.9,7
12/2/2013,1:30:00 AM,0,76.5,6.8
12/2/2013,1:45:00 AM,0,76.7,6.7
12/2/2013,2:00:00 AM,0,77.6,6.4
12/2/2013,2:15:00 AM,0,77.8,6.4
12/2/2013,2:30:00 AM,0,75.6,7.1
12/2/2013,2:45:00 AM,0,75.4,6.8
12/2/2013,3:00:00 AM,0,75.1,6.8
12/2/2013,3:15:00 AM,0,75.1,6.6
12/2/2013,3:30:00 AM,0,75.7,6
12/2/2013,3:45:00 AM,0,77.7,5.6
12/2/2013,4:00:00 AM,0,78.7,5.3
12/2/2013,4:15:00 AM,0,81,5
12/2/2013,4:30:00 AM,0,80.5,5.1
12/2/2013,4:45:00 AM,0,80.2,5.4
12/2/2013,5:00:00 AM,0,80.8,4.9
12/2/2013,5:15:00 AM,0,82.6,4.2
12/2/2013,5:30:00 AM,0,83.5,4.1
12/2/2013,5:45:00 AM,0,82.9,4.2
12/2/2013,6:00:00 AM,0,82.8,4
12/2/2013,6:15:00 AM,0,83.3,4.1
12/2/2013,6:30:00 AM,0,83.3,4.5
12/2/2013,6:45:00 AM,0,81.9,4.6
12/2/2013,7:00:00 AM,0,75,6.8
12/2/2013,7:15:00 AM,0,64.3,8.9
12/2/2013,7:30:00 AM,0,60.4,10.1
12/2/2013,7:45:00 AM,0,53.9,12.3
12/2/2013,8:00:00 AM,0,51.3,13
12/2/2013,8:15:00 AM,0,47.8,14.1
12/2/2013,8:30:00 AM,0,45.1,14.6
12/2/2013,8:45:00 AM,0,43.2,15.1
12/2/2013,9:00:00 AM,0,42.9,15.7
12/2/2013,9:15:00 AM,0,43.6,16
12/2/2013,9:30:00 AM,0,41.4,16.8
12/2/2013,9:45:00 AM,0,38.9,16.9
12/2/2013,10:00:00 AM,0,38.8,17.4
12/2/2013,10:15:00 AM,0,36.4,18.2
12/2/2013,10:30:00 AM,0,35.6,18.5
12/2/2013,10:45:00 AM,0,34.4,18.7
12/2/2013,11:00:00 AM,0,33.4,19
12/2/2013,11:15:00 AM,0,31.9,19.6
12/2/2013,11:30:00 AM,0,30.5,20.1
12/2/2013,11:45:00 AM,0,29.4,20.3
12/2/2013,12:00:00 PM,0,28.4,20.7
12/2/2013,12:15:00 PM,0,28.7,21
12/2/2013,12:30:00 PM,0,28.7,20.8
12/2/2013,12:45:00 PM,0,27.9,21.5
12/2/2013,1:00:00 PM,0,27,21.8
12/2/2013,1:15:00 PM,0,25.1,22
12/2/2013,1:30:00 PM,0,26.3,21.8
12/2/2013,1:45:00 PM,0,27.6,21.9
12/2/2013,2:00:00 PM,0,27.3,22.2
12/2/2013,2:15:00 PM,0,26.7,22.6
